超清精彩0610,#genre#
武侠剧场,http://publiciptv.dynv6.net:12345/udp/239.252.220.88:5140
热播剧场,http://publiciptv.dynv6.net:12345/udp/239.252.220.138:5140
音乐现场,http://publiciptv.dynv6.net:12345/udp/239.252.220.87:5140
光影,http://publiciptv.dynv6.net:12345/udp/239.252.220.200:5140
光影2,http://publiciptv.dynv6.net:12345/udp/239.252.220.85:5140
动画,http://publiciptv.dynv6.net:12345/udp/239.252.219.165:5140
卡酷少儿-,http://publiciptv.dynv6.net:12345/udp/239.252.219.109:5140
三沙卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.76:5140
东南卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.82:5140
东方卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.229:5140
云南卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.185:5140
兵团卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.107:5140
内蒙古卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.48:5140
北京卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.206:5140
厦门卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.75:5140
吉林卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.188:5140
四川卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.93:5140
天津卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.61:5140
宁夏卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.104:5140
安徽卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.83:5140
山东卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.228:5140
山西卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.27:5140
广东卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.213:5140
广西卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.183:5140
新疆卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.100:5140
江苏卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.214:5140
江西卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.63:5140
河北卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.154:5140
河南卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.189:5140
浙江卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.210:5140
海南卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.178:5140
深圳卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.212:5140
湖北卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.208:5140
湖南卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.201:5140
甘肃卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.140:5140
西藏卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.106:5140
贵州卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.190:5140
辽宁卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.62:5140
重庆卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.94:5140
陕西卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.105:5140
青海卫视,http://publiciptv.dynv6.net:12345/udp/239.252.219.46:5140
黑龙江卫视HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.211:5140
书画,http://publiciptv.dynv6.net:12345/udp/239.252.219.99:5140
优优宝贝,http://publiciptv.dynv6.net:12345/udp/239.252.220.219:5140
CCTV8HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.201:5140
嘉佳卡通,http://publiciptv.dynv6.net:12345/udp/239.252.219.92:5140
四海钓鱼,http://publiciptv.dynv6.net:12345/udp/239.252.220.214:5140
国学,http://publiciptv.dynv6.net:12345/udp/239.252.219.162:5140
国学,http://publiciptv.dynv6.net:12345/udp/239.252.220.157:5140
地理,http://publiciptv.dynv6.net:12345/udp/239.252.220.207:5140
墨宝,http://publiciptv.dynv6.net:12345/udp/239.252.219.168:5140
好学生,http://publiciptv.dynv6.net:12345/udp/239.252.220.90:5140
家庭影院,http://publiciptv.dynv6.net:12345/udp/239.252.220.86:5140
家庭理财,http://publiciptv.dynv6.net:12345/udp/239.252.220.217:5140
少儿动画,http://publiciptv.dynv6.net:12345/udp/239.252.220.136:5140
山东教育,http://publiciptv.dynv6.net:12345/udp/239.252.219.74:5140
快乐垂钓HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.177:5140
戏曲,http://publiciptv.dynv6.net:12345/udp/239.252.219.163:5140
收视指南,http://publiciptv.dynv6.net:12345/udp/239.252.220.144:5140
文物宝库HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.158:5140
新动漫,http://publiciptv.dynv6.net:12345/udp/239.252.220.132:5140
早教,http://publiciptv.dynv6.net:12345/udp/239.252.219.164:5140
星影,http://publiciptv.dynv6.net:12345/udp/239.252.220.210:5140
梨园HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.179:5140
武术,http://publiciptv.dynv6.net:12345/udp/239.252.220.203:5140
武术世界HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.180:5140
求索记录HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.224:5140
汽摩,http://publiciptv.dynv6.net:12345/udp/239.252.220.181:5140
法治天地,http://publiciptv.dynv6.net:12345/udp/239.252.219.56:5140
炫动卡通,http://publiciptv.dynv6.net:12345/udp/239.252.219.43:5140
爱体育,http://publiciptv.dynv6.net:12345/udp/239.252.220.141:5140
爱体育HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.211:5140
爱大剧,http://publiciptv.dynv6.net:12345/udp/239.252.220.143:5140
爱生活,http://publiciptv.dynv6.net:12345/udp/239.252.220.89:5140
爱电影,http://publiciptv.dynv6.net:12345/udp/239.252.220.142:5140
爱综艺,http://publiciptv.dynv6.net:12345/udp/239.252.220.140:5140
环球奇观,http://publiciptv.dynv6.net:12345/udp/239.252.220.135:5140
环球旅游,http://publiciptv.dynv6.net:12345/udp/239.252.220.218:5140
生态环境,http://publiciptv.dynv6.net:12345/udp/239.252.220.216:5140
生活时尚,http://publiciptv.dynv6.net:12345/udp/239.252.219.54:5140
百姓健康,http://publiciptv.dynv6.net:12345/udp/239.252.219.146:5140
精选,http://publiciptv.dynv6.net:12345/udp/239.252.219.161:5140
纪实人文HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.227:5140
经典电影,http://publiciptv.dynv6.net:12345/udp/239.252.220.139:5140
芒果跨年云监工,http://publiciptv.dynv6.net:12345/udp/239.252.219.187:5140
茶HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.160:5140
解密,http://publiciptv.dynv6.net:12345/udp/239.252.220.209:5140
证券服务,http://publiciptv.dynv6.net:12345/udp/239.252.219.144:5140
财富天下,http://publiciptv.dynv6.net:12345/udp/239.252.220.240:5140
足球,http://publiciptv.dynv6.net:12345/udp/239.252.220.205:5140
车迷,http://publiciptv.dynv6.net:12345/udp/239.252.220.215:5140
金鹰卡通HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.69:5140
金鹰纪实HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.155:5140
鉴赏,http://publiciptv.dynv6.net:12345/udp/239.252.219.166:5140
江西都市频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.238:5140
江西公共农业频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.102:5140
江西少儿频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.113:5140
江西影视旅游频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.242:5140
江西教育频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.115:5140
江西新闻频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.100:5140
江西移动电视频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.220.241:5140
江西经济生活频道HD,http://publiciptv.dynv6.net:12345/udp/239.252.219.173:5140
南昌2都市,http://publiciptv.dynv6.net:12345/udp/239.252.220.248:5140
南昌3资讯,http://publiciptv.dynv6.net:12345/udp/239.252.220.249:5140
赣州新闻,http://publiciptv.dynv6.net:12345/udp/239.252.220.252:5140
赣州经济,http://publiciptv.dynv6.net:12345/udp/239.252.220.253:5140
赣州科教,http://publiciptv.dynv6.net:12345/udp/239.252.220.254:5140

电信省,#genre#
CCTV4K,rtsp://115.153.254.81/PLTV/88888888/224/3221227073/106537394.smil
北京4K ,rtsp://115.153.254.81/PLTV/88888888/224/3221227248/119886813.smil
深圳4K,rtsp://115.153.254.81/PLTV/88888888/224/3221225609/iptv7995.smil

CCTV1 ,rtsp://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil
CCTV1 ,rtsp://115.153.253.80/PLTV/88888888/224/3221225699/iptv8040.smil
CCTV2 ,rtsp://115.153.254.81/PLTV/88888888/224/3221226825/59814584.smil
CCTV3 ,rtsp://115.153.220.218:554/PLTV/88888888/224/3221226841/63329606.smil
CCTV4 ,rtsp://115.153.254.81/PLTV/88888888/224/3221226838/59814684.smil
CCTV5 ,rtsp://115.153.233.154/PLTV/88888888/224/3221226226/10000100000000060000000001408356_0.smil
CCTV6 ,rtsp://115.153.247.80:554/PLTV/88888888/224/3221226843/63329570.smil
CCTV7 ,rtsp://115.153.254.81/PLTV/88888888/224/3221226827/59814693.smil
CCTV8 ,rtsp://115.153.220.218:554/PLTV/88888888/224/3221226854/63329578.smil
CCTV9 ,rtsp://115.153.254.81/PLTV/88888888/224/3221226840/59814699.smil
CCTV10,rtsp://115.153.254.81/PLTV/88888888/224/3221226630/51813372.smil
CCTV11,rtsp://115.153.254.81/PLTV/88888888/224/3221225529/iptv7955.smil
CCTV12,rtsp://115.153.254.81/PLTV/88888888/224/3221226829/59814709.smil
CCTV13,rtsp://115.153.254.81/PLTV/88888888/224/3221225533/iptv7957.smil
CCTV14,rtsp://115.153.254.81/PLTV/88888888/224/3221226634/51813368.smil
CCTV15,rtsp://115.153.254.81/PLTV/88888888/224/3221225537/iptv7959.smil
CCTV16,rtsp://115.153.254.81/PLTV/88888888/224/3221227051/92603106.smil
CCTV17,rtsp://115.153.254.81/PLTV/88888888/224/3221226846/61397282.smil
第一剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221226961/86128891.smil
风云音乐,rtsp://115.153.254.81/PLTV/88888888/224/3221226994/86128897.smil
风云剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221226963/86128874.smil
怀旧剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221226996/86128881.smil
兵器科技,rtsp://115.153.254.81/PLTV/88888888/224/3221227004/86132185.smil
央视精品,rtsp://115.153.254.81/PLTV/88888888/224/3221226957/86128679.smil
央视台球,rtsp://115.153.254.81/PLTV/88888888/224/3221226955/86106661.smil
中国天气,rtsp://115.153.254.81/PLTV/88888888/224/3221227056/89471929.smil
收视指南,rtsp://115.153.254.81/PLTV/88888888/224/3221226987/86440886.smil
世界地理,rtsp://115.153.254.81/PLTV/88888888/224/3221226965/86128966.smil
女性时尚,rtsp://115.153.254.81/PLTV/88888888/224/3221226998/86128978.smil

CHC影迷,rtsp://115.153.254.81/PLTV/88888888/224/3221226990/86128784.smil
CHC家庭,rtsp://115.153.254.81/PLTV/88888888/224/3221226959/86128800.smil
CHC动作,rtsp://115.153.254.81/PLTV/88888888/224/3221226992/86128817.smil

江西都市频道,rtsp://115.153.254.81/PLTV/88888888/224/3221227069/94448631.smil
江西卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226656/46275837.smil
江西经济生活,rtsp://115.153.254.81/PLTV/88888888/224/3221226946/70055407.smil
江西公共农业,rtsp://115.153.254.81/PLTV/88888888/224/3221226708/53213097.smil
江西新闻频道,rtsp://115.153.254.81/PLTV/88888888/224/3221226650/53190437.smil
南昌新闻 ,rtsp://115.153.254.81/PLTV/88888888/224/3221227078/113409131.smil
南昌都市,rtsp://115.153.254.81/PLTV/88888888/224/3221227075/113409249.smil
南昌资讯,rtsp://115.153.254.81/PLTV/88888888/224/3221227080/113409255.smil


经典电影,rtsp://115.153.254.81/PLTV/88888888/224/3221227010/86440860.smil
爱综艺,rtsp://115.153.254.81/PLTV/88888888/224/3221226983/86440966.smil
爱电影,rtsp://115.153.254.81/PLTV/88888888/224/3221226985/86441021.smil
爱大剧,rtsp://115.153.254.81/PLTV/88888888/224/3221227014/86441032.smil
爱生活,rtsp://115.153.254.81/PLTV/88888888/224/3221227024/86441150.smil
热播剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221227008/86440955.smil
城市剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221227018/86441003.smil
军旅剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221226995/86441107.smil
古装剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221227020/86441115.smil
喜剧影院,rtsp://115.153.254.81/PLTV/88888888/224/3221226997/86441126.smil
动作影院,rtsp://115.153.254.81/PLTV/88888888/224/3221226999/86441130.smil
家庭影院,rtsp://115.153.254.81/PLTV/88888888/224/3221227022/86441136.smil
音乐现场,rtsp://115.153.254.81/PLTV/88888888/224/3221227001/86441055.smil
武侠剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221227003/86441017.smil
经典剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221227034/86502060.smil
红色影院,rtsp://115.153.254.81/PLTV/88888888/224/3221227036/86502103.smil

兵团卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225753/iptv101723.smil
湖南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225697/iptv8039.smil
浙江卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
江苏卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
东方卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
北京卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225546/iptv51912.smil
广东卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
黑龙江卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
湖北卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
天津卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226652/46098366.smil
安徽卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226622/51176344.smil
辽宁卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226649/46098370.smil
山东卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
深圳卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
东南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226677/51176347.smil
云南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225775/10000100000000060000000000195766_0.smil
吉林卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226831/59814731.smil
河南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226842/59814787.smil
重庆卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226638/51813388.smil
四川卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226693/51813384.smil
贵州卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226833/59814738.smil
河北卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226821/59781859.smil


金鹰纪实,rtsp://115.153.254.81/PLTV/88888888/224/3221226823/59781863.smil
中国教育1,rtsp://115.153.254.81/PLTV/88888888/224/3221226858/63768493.smil
文物宝库,rtsp://115.153.254.81/PLTV/88888888/224/3221226808/59781526.smil
茶,rtsp://115.153.254.81/PLTV/88888888/224/3221226832/59781969.smil
快乐垂钓,rtsp://115.153.254.81/PLTV/88888888/224/3221226834/59781974.smil
梨园频道,rtsp://115.153.254.81/PLTV/88888888/224/3221226822/59781815.smil
武术世界,rtsp://115.153.254.81/PLTV/88888888/224/3221226824/59781846.smil
IPTV谍战剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221227016/86441085.smil
IPTV相声小品,rtsp://115.153.254.81/PLTV/88888888/224/3221226989/86441091.smil
IPTV野外,rtsp://115.153.254.81/PLTV/88888888/224/3221226991/86441042.smil
IPTV法治,rtsp://115.153.254.81/PLTV/88888888/224/3221226993/86440997.smil

戏曲,rtsp://115.153.254.81/PLTV/88888888/224/3221227030/86441159.smil
鉴赏,rtsp://115.153.254.81/PLTV/88888888/224/3221227011/86502050.smil
墨宝,rtsp://115.153.254.81/PLTV/88888888/224/3221227032/86502054.smil
光影,rtsp://115.153.254.81/PLTV/88888888/224/3221227013/86502094.smil
军事,rtsp://115.153.254.81/PLTV/88888888/224/3221227038/86502156.smil
地理,rtsp://115.153.254.81/PLTV/88888888/224/3221227040/86502111.smil
美妆,rtsp://115.153.254.81/PLTV/88888888/224/3221227021/86502160.smil
解密,rtsp://115.153.254.81/PLTV/88888888/224/3221227023/86502069.smil
星影,rtsp://115.153.254.81/PLTV/88888888/224/3221227042/86502073.smil
美人,rtsp://115.153.254.81/PLTV/88888888/224/3221227015/86502099.smil
都市剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221225733/iptv97941.smil
精选,rtsp://115.153.254.81/PLTV/88888888/224/3221227005/86441212.smil
爱上4K,rtsp://115.153.254.81/PLTV/88888888/224/3221227025/86502164.smil
电视指南,rtsp://115.153.254.81/PLTV/88888888/224/3221226969/86129034.smil
魅力时尚,rtsp://115.153.254.81/PLTV/88888888/224/3221226981/86440822.smil



